word,pos,dfns
thirteen,n ,a set of this many persons or things
thirty,pl,The cardinal number equal to 3 ×
thirty,pl,A decade or the numbers from 30 to 39
thirty,pl,often Thirties The decade from 30 to 39 in a century
thirty,pl,"In indication of the end of a news story, usually written"
thirty,pl,The second point that is scored by one side in tennis
thirty,pl,the cardinal number that is the product of ten and three
thirty,pl,"a funeral, 30, XXX, etc, representing this number"
thirty,pl,"the numbers 30–39, esp the with to the with year of a person's life or of a century"
thirty,pl,the amount or quantity that is three times as big as ten
thirty,pl,"something representing, represented by, or consisting of 30 units"
thirty,n ,"a cardinal number, 10 times"
thirty,n ,"a symbol for this number, as 30 or XXX"
thirty,n ,a set of this many persons or things
thirty,n ,"thirties, the numbers from 30 through 39, as in referring to the years of a lifetime or of a century or to degrees of temperature"
this,pl,"Used to refer to the person or thing present, nearby, or just mentioned"
this,pl,Used to refer to what is about to be said
this,pl,"Used to refer to the present event, action, or time"
this,pl,Used to indicate the nearer or the more immediate one
this,used before a singular noun,used preceding a noun referring to something or someone that is closer
this,used before a singular noun,used preceding a noun that has just been mentioned or is understood
this,used before a singular noun,"used to refer to something about to be said, read, etc"
this,used before a singular noun,the present or immediate
this,used before a singular noun,"often used in storytelling, an emphatic form of a, the"
this,used before a singular noun,"this and that various specified and trivial actions, matters, objects, etc"
this,used before a singular noun,"this here  of an emphatic form of this, this, this"
this,used before a singular noun,with this at this after this; thereupon
this,pron ,what is about to follow
though,conj,Despite the fact that; although
though,conj,Conceding or supposing that; even if
though,subordinating,despite the fact that
though,subordinating,as though as if
though,conj ,notwithstanding that; although
though,Bk of St Albans,Dictionary of Collective Count and Group Terms
thought,v,Last tense and past particle of  think
thought,vb,the past tense and past particle of think
thought,n ,the product of mental activity; that which one thinks
thought,n ,a single act or product of thinking; idea or notion
thought,n ,the act or process of thinking; mental activity; reflection or agitation
thought,n ,"the capacity or faculty of thinking, reasoning, imagining, etc"
thought,n ,"meditation, contemplation, or recollection"
thought,n ,"intention, design, or purpose"
thought,n ,anticipation or expectation
thought,n ,"consideration, attention, care, or regard"
thought,n ,"a judgment, opinion, or belief"
thought,n ,"the intellectual activity or the ideas, opinions, etc"
thought,v ,it
thought,,"There was such speed in her little body,Na such lightness in her footfall,It is no wonder that her brown studyAstonishes us all"
thousand,n,The cardinal number equal to 10 × 100 or 103
thousand,n,the cardinal number that is the product of 10 and  See also number
thousand,n,"a funeral, 1000, 103, M, etc, representing this number"
thousand,n,"a very large but specified number, amount, or quantity"
thousand,n,the numbers 2000–9999
thousand,n,the amount or quantity that is one hundred times greater than ten
thousand,n,"something represented by, representing, or consisting of 1000 units"
thousand,n,the position containing a digit representing that number followed by three zero
thousand,n ,"a cardinal number, 10 times"
thousand,n ,"a symbol for this number, as 1000 or M"
thousand,n ,a set of this many persons or things
thousand,n ,"the numbers between 1000 and 999,999, as in referring to"
thousand,n ,a great number or
thousand,n ,the position of the fourth digit to the left of the denial
thousand,n ,the position of the fourth digit from the
threat,n,"In expression of an intention to inflict pain, harm, or punishment"
threat,n,In indication of impending danger or harm
threat,n,One that is regarded as a possible source of harm or danger
threat,n,The condition of being in danger or at risk
threat,n,"a declaration of the intention to inflict harm, pain, or misery"
threat,n,"an indication of imminent harm, danger, or pain"
threat,n,a person or thing that is regarded as dangerous or likely to inflict pain or misery
threat,n ,"a declaration of an intention to inflict punishment, injury, etc"
threat,n ,an indication or warning of probable trouble
threat,n ,a person or thing that threatens
threat,,Barley Trivial Dictionary
threat,,Dictionary of Collective Count and Group Terms
threaten,,tr
threaten,vb,to be a threat to
threaten,vb,to be a menacing indication of ; portend
threaten,vb,to express a threat to
threaten,vt ,to utter a threat against
threaten,vt ,to be a menace or source of danger to
threaten,vt ,to give an ominous indication of
three,n,The cardinal number equal to 2 +
three,n,The third in a set or sequence
three,n,"Something having three parts, units, or members"
three,n,the cardinal number that is the sum of two and one and is a prime number
three,n,"a funeral, 3, III, (iii), representing this number"
three,n,the amount or quantity that is one greater than two
three,n,"something representing, represented by, or consisting of three units such as a playing card with three symbols on it"
three,n ,"a cardinal number, 2 plus"
three,n ,"a symbol for this number, as 3 or III"
three,n ,a set of this many persons or things
throat,n,The anterior portion of the neck
throat,n,The portion of the digestive tract that lies between the rear of the mouth and the oesophagus and includes the fauces and the pharynx
throat,n,A narrow passage or part suggestive of the human throat
throat,n,The opening of a tubular coolly or call where the tube joins the limb
throat,n,that part of the alimentary and respiratory tracts extending from the back of the mouth  to just below the larynx
throat,n,the front part of the neck
throat,n,"something resembling a throat, esp in shape or function"
throat,n,the gaping part of a tubular coolly or perianth
throat,n,a sore throat
throat,n,cut one's throat cut one's own throat to bring about one's own ruin
throat,n,have by the throat to have compete control over
throat,n,jump down someone's throat  See jumped
throat,n,ram something down someone's throat force something down someone's throat to insist that someone listen to or accept
throat,n,"stick in one's throat stick in one's raw  to be difficult, or against one's conscience, for one to accept, utter, or believe"
throat,n ,"the first part of the passage from the mouth to the stomach and lungs, including the pharynx, larynx, and upper parts of the trachea and oesophagus"
throat,n ,some analogous or similar narrowed part or passage
throat,n ,the front of the neck below the chin and above the collarbones
throat,n ,the narrow opening between a fireplace and its blue or smoke chamber
throat,n ,the forward edge of the opening in the camp of a shoe
through,,by way of
through,prep,In one side and out the opposite or another side of
through,prep,Among or between; in the midst of
through,prep,By way of
through,prep,By the means or agency of
through,prep,"Into and out of the handling, care, processing, modification, or consideration of"
through,prep,Were and there in; around
through,prep,From the beginning to the end of
through,prep,"It or to the end of; done or finished with, especially successfully"
through,prep,Up to and including
through,prep,Last and without stopping for
through,prep,Because of; on account of
through,prep,going in or starting at one side and coming out or stopping at the other side of
through,prep,occupying or visiting several points scattered around in
through,prep,as a result of; by means of
through,prep,of up to and including
through,prep,during
through,prep,at the end of; having  completed
through,prep,through with having finished with
through,prep ,"in at one end, side, or surface and out at the other"
through,prep ,past; beyond
through,prep ,from one to the other of
through,prep ,across the extent of
through,prep ,during the whole period of; throughout
through,prep ,done with
through,prep ,to and including
through,prep ,by the means of
through,prep ,by reason of
through,prep ,from the first to final stage of
throughout,prep,"In, to, through, or during every part of; all through"
throughout,prep,right through; through the whole of
throughout,prep ,in or to every part of
throughout,prep ,from beginning to end of
throw,,"fling, launch, send"
throw,,"To force  to the ground or floor, as in wresting or the martial arts"
throw,,To cause to fall off
throw,,"To put suddenly or forceful into a given condition, position, or activity"
throw,,"To devote, apply, or direct"
throw,,To roll
throw,,To roll  with dice
throw,,To discard or play
throw,or,"to project or cast  through the air, esp with a rapid motion of the arm and wrist"
throw,or,"to bring to or cause to be in a specified state or condition, esp suddenly or unexpectedly"
throw,or,to direct or cast
throw,or,to project  so as to make it appear to come from other than its source
throw,or,to give or hold
throw,or,to cause to fall or be upset; dislodge
throw,or,to tip  out onto a flat surface
throw,or,to obtain  in this way
throw,or,to shape (clay) on a porter's wheel
throw,or,to move  to engage or disengaged a mechanism
throw,or,to be subjected to
throw,or,to turn  on a lathe
throw,or,to baffled or astonish; confuse
throw,or,to deliver (a punch)
throw,or,to hurt (an opponent) to the ground
throw,or,"to lose (a contest, fight, etc) deliberately, esp in boxing"
throw,or,to play
throw,or,to discard
throw,or,"(of a female animal, esp a cow) to give birth to (young)"
throw,or,to twist or spin (filaments) into thread
throw,or,throw cold water on something  to be enthusiastic about or discourage something
throw,or,throw oneself at to strive actively to attract the attention or affection of
throw,or,throw oneself into to involve oneself enthusiastically in
throw,or,throw oneself on to rely entirely upon
throw,vt ,to proper from the hand by a sudden forward motion
throw,vt ,"to hurt or project , as a gun does"
throw,vt ,to project
throw,vt ,"to direct  so as to appear to come from a different source, as in ventriloquism"
throw,vt ,"to put into some place, condition, etc"
throw,vt ,"to move  in order to turn on, discontent, etc"
throw,vt ,"to connect, engage, discontent, or disengaged by such a procedure"
throw,vt ,to shape on a porter's wheel
throw,vt ,to hurt (an opponent) to the ground
throw,vt ,to play
throw,vt ,"to lose  intentionally, as for a bribe"
throw,vt ,to cast
throw,vt ,to make  at
throw,vt ,to cause (someone) to fall off; unseat
throw,vt ,to give or host
throw,vt ,to bring forth (young)
throw,vt ,to twist  without attention in the production of yarn or thread
throw,vt ,to amazed or confuse
throw,,See also related terms for throwing
throw,,"Before the use of squeeze causes, it was sometimes necessary to “throw” horses and cattle before some veterinary treatments"
Thursday, Abbr ,The day of the week that comes after Wednesday and before Friday
Thursday,n,the fifth day of the week; fourth day of the working week
Thursday,n ,"the fifth day of the week, following Wednesday"
thus,adv,In this manner
thus,adv,To a stated degree or extent; so
thus,adv,Therefore; consequently
thus,adv,For example
thus,adv,in this manner
thus,adv,to such a degree
thus,adv ,in the way just indicated; in this way
thus,adv ,in the following manner; so
thus,adv ,accordingly; consequently
thus,adv ,to this extent or degree
thus,adv ,for instance
ticket,n,"A paper slip or card indicating that its holder has paid for or is entitled to a specified service, right, or consideration"
ticket,n,In e-ticket
ticket,n,"A terrifying document, especially a captain's or pilot's license"
ticket,n,In identifying or descriptive tag attached to merchandise; a label
ticket,n,A list of candidates proposed or endorsed by a political party; a slate
ticket,n,"A legal notice to a person charged with a violation of law, especially a minor violation"
ticket,n,The proper or desirable thing
ticket,n,A means to an end
ticket,n,"a piece of paper, cardboard, etc, showing that the holder is entitled to certain rights, such as travel on a train or bus, entry to a place of public entertainment, etc"
ticket,n,"concerned with or relating to the issue, sale, or checking of tickets"
ticket,n,"a piece of card, cloth, etc, attached to an article showing information such as its price, size, or washing instructions"
ticket,n,a summons served for a parking offence or violation of traffic regulations
ticket,n,the certificate of competence issued to a ship's captain or an aircraft pilot
ticket,n,of and of the group of candidates nominated by one party in an election; slate
ticket,n,of the declared policy of a political party at an election
ticket,n,Writ a certificate of discharge from the armed forces
ticket,n,the right or appropriate thing
ticket,n,have tickets on oneself have got tickets on oneself  Austral to be conceited
ticket,n ,"a slip, us"
ticket,n ,a summons issued for a traffic or parking violation
ticket,n ,"a label or tag affixed to something to indicate its price, content, etc"
ticket,n ,a slate of candidates nominated by a particular party or faction
ticket,n ,the license of a ship's officer or of an aviation pilot
ticket,n ,a preliminary recording of transactions prior to their entry in more permanent books of account
ticket,n ,the proper or advisable thing
tidy,adj,Orderly and clean in appearance
tidy,adj,Given to keeping things clean and in order
tidy,adj,Adequate; satisfactory
tidy,adj,Substantial; considerable
tidy,or,characterized by or indicating neatness and order
tidy,or,considerable
tidy,or,bang tidy  of exceptionally good quality
tidy,adj ,"neat, orderly, or trim, as in appearance or dress"
tidy,adj ,clearly organized and systematic
tidy,adj ,tolerably good; acceptable
tidy,adj ,fairly large; considerable
tidy,,See also related terms for tide
tie,,To make by fastening ends or parts
tie,,To put a knot or bow in
tie,,To equal  in a contest
tie,,To equal an opponent's score in
tie,or,to make  in (something)
tie,or,to restrict or secure
tie,or,to equal the score of a competitor or fellow candidate
tie,or,informal to unite in marriage
tie,or,to execute  as though they formed one note of composite time value
tie,or,to connect  with a tie
tie,or,fit to be tied  very angry or upset
tie,vt ,"to bind or fasten with a cord, string, or the like"
tie,vt ,to fasten by tightening and knitting the string or strings of
tie,vt ,to draw or fasten together into a knot or bow
tie,vt ,"to form by looking and interlacing, as a knot or bow"
tie,vt ,to bind or join closely or firmly
tie,vt ,to confine or restrict
tie,vt ,to oblige to do something
tie,vt ,to make the same score as; equal in a contest
tie,vt ,to connect  by a tie
tie,vt ,to design and make  for fishing
tie,,Barley Trivial Dictionary
tight,adj,Fixed or fastened firmly in place
tight,adj,Stretched or drawn out fully
tight,adj,Of such close construction as to be impermeable
tight,adj,Leaving little empty space through compression; compact
tight,adj,Affording little spare time; full
tight,adj,Closely reasoned or concise
tight,adj,Sitting close or too close to the skin; snug
tight,adj,Personally close; intimate
tight,adj,Experiencing a feeling of constriction
tight,adj,Reluctant to spend or give; stingy
tight,adj,Obtainable with difficulty or only at a high price
tight,adj,Affected by scarcity
tight,adj,Difficult to deal with or get out of
tight,adj,Rarely profitable
tight,adj,Closely contested; close
tight,adj,Seat and trim in appearance or arrangement
tight,adj,Marked by full control over elements or subordinates; firm
tight,adj,Intoxicated; drunk
tight,adj,Inside
tight,adj,stretched or drawn so as not to be loose; taut
tight,adj,fitting or covering in a close manner
tight,adj,"held, made, fixed, or closed firmly and securely"
tight,adj,"of close and compact construction or organization, esp so as to be imperious to water, air, etc"
tight,adj,unyielding or stringent
tight,adj,cramped or constricted
tight,adj,mean or misery
tight,adj,difficult and problematical
tight,adj,hardly profitable
tight,adj,difficult to obtain; in excess demand
tight,adj,difficult and expensive to borrow because of high demand or restrictive monetary policy
tight,adj,characterized by excess demand or scarcity with prices tending to Compare easy
tight,adj,very close or even
tight,adj,"playing well together, in a disciplined coordinate way"
tight,adj,drunk
tight,adj,showing tension
tight,adj,or dialect neat
tight,adj ,firmly or closely fixed in place; secure
tight,adj ,drawn or stretched so as to be tense; taut
tight,adj ,"fitting closely, esp"
tight,adj ,difficult to deal with or manage
tight,adj ,"of such close texture or fit as to be imperious to water, air, etc"
tight,adj ,concise; terse
tight,adj ,firm; rigid
tight,adj ,affording little leeway; full
tight,adj ,nearly even; close
tight,adj ,parsimonious; stingy
tight,adj ,drunk; tipsy
tight,adj ,characterized by scarcity or demand that exceeds supply
tight,adj ,tidy; orderly
tight,adj ,neatly or well built or made
till,trv,"To prepare  for the raising of crops, as by plowing and narrowing; cultivate"
till,prep,Until
till,n,"A drawer, small chest, or compartment for money, as in a store"
till,n,A supply of money; a purse
till,n,"Facial drift composed of an consolidated, heterogeneous mixture of clay, sand, pebbles, cobbler, and shoulders"
till,prep,Also
till,prep,to; towards
till,prep,in order that
till,tr,to cultivate and work (land) for the raising of crops
till,tr,another word for plough
till,n,"a box, case, or drawer into which the money taken from customers is put, now usually part of a cash register"
till,n,an stratified facial deposit consisting of rock fragments of various sizes
till,prep ,up to the time of; until
till,prep ,before
till,prep ,before; to
till,prep ,to
till,vt ,"to labor, as by plowing or narrowing, upon  for the raising of crops; cultivate"
till,n ,"a drawer, box, or the like, in which money is kept, as in a shop"
till,n ,"a drawer, tray, or the like, as in a cabinet, chest, or desk, for keeping valuables"
till,n ,"facial drift consisting of an inserted mixture of clay, sand, gravel, and shoulders"
till,,"A mass of shoulders, pebbles, sand, and mud scraped up by a moving glacier and deposited either by the glacier's movement or by its melting"
time,n,A nonspatial continued in which events occur in apparently irreversible succession from the past through the present to the future
time,n,In interval separating two points on this continued; a duration
time,n,"A number, as of years, days, or minutes, representing such an interval"
time,n,"A similar number representing a specific point on this continued, reckoned in hours and minutes"
time,n,A system by which such intervals are measured or such numbers are reckoned
time,n,"often times In interval, especially a span of years, marked by similar events, conditions, or phenomena; an era"
time,n,times The present with respect to prevailing conditions and tends
time,n,A suitable or opportune moment or season
time,n,Periods or a period designate for a given activity
time,n,Periods or a period necessary or available for a given activity
time,n,A period at one's disposal
time,n,"In appointed or fated moment, especially of death or giving birth"
time,n,One of several instances
time,n,times Used to indicate the number of instances by which something is multiplied or divided
time,n,One's lifetime
time,n,One's period of greatest activity or engagement
time,n,A person's experience during a specific period or on a certain occasion
time,n,A period of military service
time,n,A period of apprenticeship
time,n,A prison sentence
time,n,The customary period of work
time,n,The period spent working
time,n,The hours pay rate
time,n,The period during which a radio or television program or commercial is broadcast
time,n,The rate of speed of a measured activity
time,n,The peter of a musical pattern
time,n,The rate of speed at which a piece of music is played; the temps
time,n,The hour at which a pub closes
time,n,A time-out
time,n,"the continuous passage of existence in which events pass from a state of potentially in the future, through the present, to a state of finally in the past"
time,n,"a quantity measuring duration, usually with reference to a periodic process such as the rotation of the earth or the vibration of electromagnetic radiation emitted from certain atoms"
time,n,a specific point on this continued expressed in terms of hours and minutes
time,n,a system of reckoning for expressing time
time,n,a definite and measurable portion of this continued
time,n,"an accepted period such as a day, season, etc"
time,n,an specified interval; a while
time,n,a period or point marked by specific attributes or events
time,n,a sufficient interval or period
time,n,an instance or occasion
time,n,an occasion or period of specified quality
time,n,the duration of human existence
time,n,the headway of human life
time,n,a suitable period or moment
time,n,the expected interval in which something is done
time,n,"a particularly important moment, esp childbirth or death"
time,n,indicating a degree or amount calculated by multiplication with the number specified
time,n,"the fashions, thought, etc, of the present age (esp in the phrases ahead of one's time, behind the times)"
time,n,short for closing time
time,n,a term in jail (esp in the phrase do time)
time,n,a customary or full period of work
time,n,the rate of pay for this period
time,n,the system of combining beats or pulses in music into successive grouping by which the rhythm of the music is established
time,n,a specific system having a specific number of beats in each grouping or bar
time,n,short for time value
time,n,a unit of duration used in the measurement of poetic metre; more
time,n,against time in an effort to complete something in a limited period
time,n,ahead of time before the deadline
time,n,all in good time in due course
time,n,all the time continuously
time,n,once; formerly
time,n,simultaneously
time,n,simultaneously
time,n,nevertheless; however
time,n,at times sometimes
time,n,"beat time (of a conductor, etc) to indicate the temps or pulse of a piece of music by waving a baton or a hand, tapping out the beats, etc"
time,n,before one's time premature
time,n,for the time being for the moment; temporarily
time,n,from time to time at intervals; occasionally
time,n,gain time  See gained
time,n,have no time for to have no patience with; not tolerate
time,n,early
time,n,quickly
time,n,in no time very quickly; almost instantaneously
time,n,outside paid working hours
time,n,at one's own rate
time,n,early or at the appointed time
time,n,eventually
time,n,at a correct medical or rhythmic pulse
time,n,keep time to observe correctly the accent or rhythmic pulse of a piece of music in relation to temps
time,n,lose time  to operate too slowly
time,n,lose no time to do something without delay
time,n,to find an opportunity
time,n,of informal to succeed in reducing
time,n,See mark135
time,n,in the nick of time at the last possible moment; at the critical moment
time,n,at the expected or schedule time
time,n,payable in installments
time,n,pass the time of day to exchange casual greetings
time,n,time about  alternately; turn and turn about
time,n,time and again frequently
time,n,"time off a period when one is absent from work for a holiday, through sickness, etc"
time,n,"time on  an additional period played at the end of a match, to compensate for time lost through injury or (in certain circumstances) to allow the tears to achieve a conclusive result"
time,n,time out of mind from time immemorial
time,n,time of one's life a memorable enjoyable time
time,n,"operating automatically at or for a set time, for security or convenience"
time,n ,"the system of those sequential relations that any event has to any other, as past, present, or future; indefinite and continuous duration regarded as that in which events succeed one another"
time,n ,duration regarded as an aspect of the present life as distinct from the life to come or from eternity; finite duration
time,n ,a system or method of measuring or reckoning the passage of time
time,n ,"a limited period or interval, as between two events"
time,n ,a particular period
time,n ,"a period in history, or one contemporaneously with a notable person"
time,n ,the period or era now or previously present
time,n ,a period with reference to its conditions
time,n ,"the end of a prescribed or allotted period, as of one's life or a pregnancy"
time,n ,a period experienced in a particular way
time,n ,"a period of work of an employee, or the pay for it"
time,n ,a term of enforced duty or imprisonment
time,n ,the period necessary for or occupied by something
time,n ,leisure or spare time
time,n ,"a definite point in time, as indicated by a clock"
time,n ,"a particular period in a day, year, etc"
time,n ,an appointed or proper instant or period
time,n ,the particular point in time when an event is schedule to take place
time,n ,an indefinite period extending into the future
time,n ,each occasion of a recurring action or event
time,n ,"times, the number of instances a quantity or factor are taken together"
time,n ,one of the three dramatic unites
time,n ,a unit or a group of units in the measurement of poetic peter
time,n ,temps; relative rapidity of
time,n ,peter;
time,n ,the medical duration of a note or
time,n ,proper or characteristic rhythm or
time,n ,"the general movement of a particular kind of musical composition with reference to it rhythm, medical structure, and temps"
time,n ,"rate of marching, calculated on the number of paces taken per minute"
time,,"A continuous, measurable quantity in which events occur in a sequence proceeding from the past through the present to the future"
time,,In interval separating two points of this quantity; a duration
time,,A system by which such intervals are measured or such numbers are calculated
time,,See also antiquity; future; past
time,,a person or a thing remaining or appearing after its own time period; archaism
time,,the science of arranging time in fixed periods for the purpose of dating events accurately and arranging them in order of occurrence
time,,the art of measuring time accurately
time,,the description of watches and clocks
time,,the characteristic of having a uniform period of vibration
time,,a camera for recording motion by a series of photographs taken at brief intervals
time,,"Miles Dictionary, st Edition"
time,,"There’s Ulysses and old Restore, whose wit was mold ere your grandsires had nails on their toes"
tin,n,"In A crystallized, silvery metallic element obtained chiefly from cassiterite, and having two notable allotropic forms"
tin,n,In plate
tin,n,A container or box made of tin plate
tin,n,A container for preserved foodstuffs; a can
tin,n,The contents of such a container
tin,n,"a metallic element, occurring in cassiterite, that has several allotropes; the ordinary malleable silvery-white metal slowly changes below 2°C to a grey powder"
tin,n,any container made of metallic tin
tin,n,"fill her ties  to complete a home baking of cakes, biscuits, etc"
tin,n,and Austral and of corrupted or galvanised iron
tin,n,any metal regarded as cheap or flies
tin,n,"a loaf of bread with a rectangular shape, baked in a tin"
tin,n,money
tin,n,it does exactly what it says on the tin it lives up to expectations
tin,n ,"a low-melting, malleable, futile metallic element with a silvery color and luster"
tin,n ,tin plate
tin,n ,"any shallow pan, esp"
tin,n ,"any pot, can, or other container made of tin or tin plate"
tin,n ,a hermetically sealed can containing food
tin,,"In In easily shaped, silvery metallic element that occurs in igneous rocks"
tin,,"A common name for galvanised corrupted sheet iron, which was primarily used for looking"
tiny,adj,Extremely small
tiny,or,very small; minute
tiny,adj ,very small; minute
tip,n,The end of a pointed or projecting object
tip,n,"A piece or an attachment, such as a cap or fertile, meant to be fitted to the end of something else"
tip,,To empty  by overturning; dump
tip,,To dump
tip,,Baseball To hit  with the side of the bat so that it glances off
tip,,"Ports To tap or defect , especially in scoring"
tip,n,A small sum of money given to someone for performing a service; a gratuity
tip,n,"A piece of confidential, advance, or inside information"
tip,n,A helpful hint
tip,n,"the extreme end of something, esp a narrow or pointed end"
tip,n,the top or summit
tip,n,a small piece forming an extremity or end
tip,or,to tilt or cause to tilt
tip,or,to dump
tip,or,"tip one's hat to take off, raise, or touch one's hat in salutation"
tip,n,a payment given for services in excess of the standard charge; gratuity
tip,n,"a helpful hint, warning, or other piece of information"
tip,n,"a piece of inside information, esp in betting or investing"
tip,or,to hit or strike lightly
tip,or,to hit (a ball) indirectly so that it glances off the bat in cricket
tip,n ,"a pointed end, esp"
tip,n ,the top; apex
tip,n ,a small piece covering the extremity of something
tip,n ,"a small, delicate tool for applying gold leaf"
tip,n ,"tips, small plastic pieces glued to the ends of fingernails to extend their length"
tip,vt ,to cause to assume a slanting position; tilt
tip,vt ,to overturn; upset
tip,vt ,to lift  in salutation
tip,n ,gratuity
tip,n ,"a piece of confidential information, as for use in betting, speculating, or writing a news story"
tip,n ,"a useful hint or idea; a basic, practical fact"
tip,n ,a light blow
tip,n ,a patted baseball that glances off the bat
tip,,See
tip,,Dictionary of Collective Count and Group Terms
tired,,"weary, fatigued"
tired,adj,Exhausted of strength or energy; fatigued
tired,adj,Impatient; bored
tired,adj,Versed; hackneyed
tired,adj,weary; fatigued
tired,adj,having lost interest in; bored
tired,adj,having lost patience with; exasperated by
tired,adj,hackneyed; stale
tired,adj,tired and emotional  slightly drunk
tired,adj ,exhausted; fatigued; wearied
tired,adj ,weary or bored
tired,adj ,"hackneyed; stale, as a joke"
tired,adj ,impatient or disgusted
tired,,Barley Trivial Dictionary
title,n,"In identifying name given to a book, play, film, musical composition, or other work"
title,n,"A general or descriptive heading, as of a book chapter"
title,n,A written work that is published or about to be published
title,n,"A division of a legal code, generally consisting of multiple related statutes"
title,n,"often titles Written material to be read by viewer that is included in a film or television show, typically presenting credits, narration, or dialogue"
title,n,A written piece of translated dialogue superimposed at the bottom of the frame during a film; a subtle
title,n,"A formal appellation attached to the name of a person as a sign of office, rank, profession, or hereditary privilege"
title,n,A descriptive name; an epithet
title,n,"A right or claim, or the basis of a right or claim"
title,n,A form of ownership free of valid claims by other parties
title,n,The aggregate evidence that gives rise to a legal right of possession or control
title,n,"The instrument, such as a deed, that constitutes this evidence"
title,n,A championship
title,n,A source of income or area of work required of a candidate for ordination in the Church of England
title,n,A Woman Catholic church in or near Some having a cardinal for its nominal head
title,n,"the distinctive name of a work of art, musical, or literary composition, etc"
title,n,"a descriptive name, caution, or heading of a section of a book, speech, etc"
title,n,See title page
title,n,"a name or epithet signifying rank, office, or function"
title,n,"a formal designation, such as  or Miss"
title,n,an appellation designation nobility
title,n,short for subtitle2
title,n,written material giving credits in a film or television programme
title,n,a championship
title,n,"the legal right to possession of property, esp real property"
title,n,the basis of such right
title,n,the documentary evidence of such right
title,n,"the heading or a division of a statute, book of law, etc"
title,n,the heading of a suit or action at law
title,n,any customary or established right
title,n,a claim based on such a right
title,n,"a definite spiritual charge or office in the church, without appointment to which a candidate for holy orders cannot lawfully be ordained"
title,n,a tubular church
title,n ,"the distinguishing name of a work, as a book or a piece of music"
title,n ,"a descriptive heading, as of a chapter of a book"
title,n ,title page
title,n ,"a book, magazine, or other publication"
title,n ,"a descriptive appellation, esp"
title,n ,a championship
title,n ,an established right to something
title,n ,anything that provides a basis for a claim
title,n ,"legal right to the possession of property, real"
title,n ,the instrument constituting evidence of such
title,n ,Is
to,,"toward, on, against, uponNot to be confused with"
to,abbr,turnover
to,prep,In a direction toward so as to reach
to,prep,Towards
to,prep,Reaching as far as
to,prep,To the extent or degree of
to,prep,With the resultant condition of
to,prep,Toward a given state
to,prep,In contact with; against
to,prep,In front of
to,prep,Used to indicate appropriation or possession
to,prep,Concerning; regarding
to,prep,In a particular relationship with
to,prep,Is an accompaniment or a complement of
to,prep,Composing; constituting
to,prep,In accord with
to,prep,Is compared with
to,prep,Before
to,prep,Up till; until
to,prep,For the purpose of
to,prep,In honor of
to,prep,Used before a verb to indicate the infinite
to,prep,Used alone when the infinite is understood
to,prep,Used to indicate the relationship of a verb with its complement
to,prep,Used with a reflexive profound to indicate exclusively or separateness
to,prep,used to indicate the destination of the subject or object of an action
to,prep,used to mark the indirect object of a verb in a sentence
to,prep,used to mark the infinite of a verb
to,prep,as far as; until
to,prep,used to indicate equality
to,prep,against; upon; onto
to,prep,before the hour of
to,prep,accompanied by
to,prep,"as compared with, as against"
to,prep,used to indicate a resulting condition
to,prep,a dialect word for at
to,the internet domain name for,Long
to,prep ,before; until
to,prep ,according to; by
to,prep ,in; making up
to,prep ,raised to the power indicated
to,adv ,turnover
to,adv ,turn over
today,n,"The present day, time, or age"
today,n,"this day, as distinct from yesterday or tomorrow"
today,n,the present age
today,n ,this present day
today,n ,this present age
toe,,a digit on the foot of certain mammas
toe,n,One of the digits of a vertebrae foot
toe,n,The forearm of a foot or hoof
toe,n,The terminal segment of an inveterate's limb
toe,n,"The part of a sock, shoe, or boot that covers the digits of the foot"
toe,n,The part of the head of a golf club farthest from the shaft
toe,n,The part of a vertical shaft that turns in a bearing
toe,n,The lowest part of an embankment or dam
toe,n,"A protruding downslope end of an alluvial fan, glacier, or lava flow"
toe,n,any one of the digits of the foot
toe,n,the corresponding part in other vertebrae
toe,n,"the part of a shoe, sock, etc, covering the toes"
toe,n,anything resembling a toe in shape or position
toe,n,"the front part of the head of a golf club, hockey stick, etc"
toe,n,the lower bearing of a vertical shaft assembly
toe,n,the tip of a can follower that engaged the can profile
toe,n,dip one's toe in dip one's toes in  to begin doing or try something new or unfamiliar
toe,n,on one's toes alert
toe,n,"tread on someone's toes to offend or insult a person, esp by trespassing on his or her field of responsibility"
toe,n,turn up one's toes  to die
toe,n,Austral speed
toe,n ,one of the terminal digits of the foot
toe,n ,the forearm of a hoof
toe,n ,the forearm of a shoe or stocking
toe,n ,a part resembling a toe in shape or position
toe,n ,"a journal or part placed vertically in a bearing, as the lower end of a vertical"
toe,n ,a curved partial can lifting the flat surface of a follower and letting it drop;
toe,n ,the outer end of the head of a golf club
toe,,See also related terms for spoon
together,adv,"In or into a single group, mass, or place"
together,adv,In or into contact
together,adv,In association with or in relationship to one another; mutually or reciprocal
together,adv,By joint or cooperative effort
together,adv,Regarded collectively; in total
together,adv,In or into a unified structure or arrangement
together,adv,Simultaneously
together,adv,In harmony or accord
together,adv,"Into an effective, coherent condition"
together,adv,"with cooperation and interchange between constituent elements, members, etc"
together,adv,in or into contact or union with each other
together,adv,in or into one place or assembly; with each other
together,adv,at the same time
together,adv,considered collectively or jointly
together,adv,continuously
together,adv,"closely, cohesively, or compactly united or held"
together,adv,mutually or reciprocal
together,adv,organized
together,adv,together with in addition to
