word,pos,dfns
stop,noun,"a short period of time when you stay at a place, or the place where you stay"
stop,noun,A stop is a place where a bus or train pauses to allow passengers to get off and on
stop,noun,"the act of stopping an activity, or the state in which someone or something is not moving or active anymore"
stop,verb,"to prevent something from happening or continuing, or to not continue to happen"
stop,verb,to finish doing something
stop,verb,"if something such as a machine or system stops, it no longer works and needs to be repaired"
stop,verb,to tell your bank not to pay the money relating to a cheque you have written to someone
stop,noun,"an instruction to a bank or other financial organization to not pay any money from your account when a cheque, card, etc. is used"
stop,noun,to stop happening
stop,noun,to stop something bad from happening or continuing
store,noun,a place where you can buy goods
store,noun,a grocer store
store,noun,a webster that offers goods for sale
store,noun,an amount of something that is being kept for future use
store,noun,a building in which things are kept until they are needed
store,verb,to put or keep things in a special place for use in the future
store,noun,a place where you can buy goods or services
store,noun,a supply of something
store,verb,to put or keep things for use in the future
store,noun,a large building where you can buy many types of goods
store,noun,a place where people go to buy things
store,noun,a large building where things are kept until they are needed
store,noun,a supply of something that is being kept so it can be used later
store,verb,to put or keep something somewhere until it is needed
store,verb,"to keep information, music, etc. on a computer"
storm,noun,"an extreme weather condition with very strong wind, heavy rain, and often thunder and lightning"
storm,noun,a very angry reaction from a lot of people
storm,noun,to be suddenly extremely successful in a place or with a group of people
storm,verb,to attack a place or building by entering suddenly in great numbers
storm,verb,to express anger in a loud and often uncontrolled way
storm,verb,to enter or leave a place in a way that shows that you are angry
storm,noun,an extreme weather condition with strong winds and heavy rain or snow
storm,noun,"a strong expression of feeling, esp. in reaction to a statement or event"
storm,verb,to attack a place or building suddenly
storm,verb,to move quickly and forceful to show you are angry
story,noun,"a description, either true or imagined, of a connected series of events"
story,noun,a report in a newspaper or on a news broadcast of something that has happened
story,noun,a lie
story,noun,a level of a building
story,noun,a description of events that actually happened or that are invented
story,noun,A story can also be a lie
story,noun,a level of a building
straight,adjective,continuing in one direction without bending or curving
straight,adjective,honest
straight,adjective,"Of you tell someone something straight out, you say it directly and honestly, without trying to make what you are saying more pleasant"
straight,adverb,immediately
straight,adverb,clearly
straight,adverb,immediately
straight,adjective,clear or not complicated
straight,adjective,level and not sloping to either side
straight,adjective,"plain and basic, or without anything added"
straight,adjective,following one after another without an interruption
straight,adjective,"tidy, or arranged in order"
straight,adjective,traditional or serious
straight,adjective,"sexually or romantically attracted to men if you are a woman, and to women if you are a man"
straight,adjective,"involving or relating to women who are sexually or romantically attracted to men, or men who are sexually or romantically attracted to women"
straight,adjective,not using illegal drugs or alcohol
straight,adjective,neither owing nor owed any money
straight,noun,the straight part of a racetrack
straight,noun,"with a series of hits, throws, or kicks of the ball or a series of actions that produce a perfect score in a game or competition"
straight,noun,"in the card game poker, five cards which follow each other in order but are not of the same suit"
straight,noun,a person who is not gay
straight,adjective,not bending or curving
straight,adjective,not leaning to either side; level
straight,adjective,without anything added or changed; basic or true
straight,adjective,"Of an alcoholic drink is taken straight, it has no water, ice, or other liquid added to it"
straight,adjective,following one after another without an interruption; consecutive
straight,adverb,without delay; immediately or directly
straight,adverb,"Of you get straight to the point, you say immediately what is on your mind"
straight,adverb,clearly or directly
straight,adverb,"Of you tell someone something straight out, you say it immediately and without a long explanation or any excuses"
straight,adverb,clearly; plainly
straight,adjective,not homosexual; heterosexual
straight,adjective,honest and clear
straight,adjective,following one after another without an interruption
straight,adverb,to tell someone the true facts about something when they have been given wrong information
strange,adjective,"unusual and unexpected, or difficult to understand"
strange,adjective,to feel uncomfortable and not normal or correct
strange,adjective,not known or familiar
strange,adjective,"not familiar, or difficult to understand; different"
strange,adjective,not known or familiar
stranger,noun,someone you do not know
stranger,noun,A stranger in a particular place is someone who has never been there before
stranger,noun,someone not known or not familiar
stranger,noun,A stranger in a particular place is someone who has never been there before
strategy,noun,"a detailed plan for achieving success in situations such as war, politics, business, industry, or sport, or the skill of planning for such situations"
strategy,noun,a way of doing something or dealing with something
strategy,noun,"a long-range plan for achieving something or reaching a goal, or the skill of making such plans"
strategy,noun,"the way in which a business, government, or other organization carefully plans its actions over a period of time to improve its position and achieve what it wants"
stream,noun,"water that flows naturally along a fixed route formed by a channel cut into rock or ground, usually at ground level"
stream,noun,any current of water or liquid
stream,noun,the direction in which water is moving
stream,noun,a continuous flow of things or people
stream,noun,a group of school students with similar ability who are approximately the same age and are taught together
stream,verb,"to flow somewhere or produce liquid, quickly and in large amounts without stopping"
stream,verb,to move continuously in one direction
stream,verb,to send or receive sound or video directly over the internet as a continuous flow
stream,verb,to group and teach together school students with similar abilities who are approximately the same age
stream,noun,a small river that flows on or below the surface of the ground
stream,noun,a continuous flow
stream,verb,to send continuous sound or moving images using computers
stream,verb,to move continuously
stream,noun,a regular flow of money
stream,noun,a large number of things or people of a similar type that happen or are seen one after the other
stream,noun,to start to be used to produce or manufacture something
stream,verb,"to listen to or watch sound or video on a computer, mobile phone, etc. directly from the internet rather than downloading it and saving it first, or to send sound or video in this way"
street,noun,a road in a city or town that has buildings that are usually close together along one or both sides
street,noun,"When people take to the streets, they express their opposition to something in public and often violently"
street,noun,"a road in a city or town, usually with buildings along one or both sides"
street,noun,A street sometimes means a road and the sidewalk along it
the Street,noun,used to refer to All Street 
strength,noun,the ability to do things that need a lot of physical or mental effort
strength,noun,the degree to which something is strong or powerful
strength,noun,a good characteristic
strength,noun,the number of people in a group
strength,noun,in large numbers
strength,noun,"Of a group is below strength, it consists of fewer people or members than usual"
strength,noun,at the best level of ability possible
strength,noun,with the complete number of people who are usually in a group
strength,noun,"the ability to do things that demand physical effort, or the degree to which something is strong or powerful"
strength,noun,The strength of a drug is its ability to have an effect
strength,noun,bravery in dealing with difficulties
strength,noun,a positive quality that makes you more effective
strength,noun,"The strength of a company or economy is its ability to produce goods, profits, and jobs"
strength,noun,the number of people in a group
strength,noun,the amount of power or influence that someone or something has
strength,noun,a quality that someone or something has that helps them succeed or make progress
strength,noun,how much value one currency has compared to the currencies of other countries
strength,noun,how strong or well made a product or material is and so how likely it is to be damaged or broken
strength,noun,"how well electrical or radio waves are received by a radio, television, or mobile phone in order to produce a sound, picture, or message"
strength,noun,the total number of people who work for a company or organization
strength,noun,to become more and more successful
strength,noun,"if something happens on the strength of something else, it is caused by that thing"
strength,noun,to use the advantages that you or another person or thing already have in order to achieve something
stress,noun,"great worry caused by a difficult situation, or something that causes this condition"
stress,noun,"a difficult situation caused by too much being needed or expected from a system, resource, etc. "
stress,noun,the way that a word or syllable is pronounced with greater force than other words in the same sentence or other syllables in the same word
stress,noun,a force that acts in a way that often changes the shape of an object
stress,noun,emphasis
stress,verb,to give emphasis or special importance to something
stress,verb,"to pronounce a word or syllable with greater force than other words in the same sentence or other syllables in the same word, or to play a musical note with greater force than others in a group"
stress,verb,to feel worried and nervous
stress,verb,"to make a system, resource, etc. experience difficulties by needing or expecting too much from it"
stress,noun,"worry caused by a difficult situation, or something that causes this condition"
stress,noun,a force that tends to change the shape or strength of an object
stress,noun,the pronouncing of a word or syllable with greater force than other words in the same sentence or other syllables in the same word
stress,noun,special importance or emphasis that is given to something
stress,verb,to give special importance or emphasis to something
stress,verb,to pronounce a word or syllable with greater force than other words in the same sentence or other syllables in the same word
stress,noun,a feeling of worry and unhappiness because you have too much work or too many problems to deal with
stress,noun,problems caused by a difficult situation
stress,noun,"if an official speech or report places, lays, or puts stress on something, it emphasized it"
stress,verb,to emphasize something
stress,verb,to become very worried or unhappy because you have too much work or too many problems to deal with
stretch,verb,"to cause something to reach, often as far as possible, in a particular direction"
stretch,verb,"to make your body or your arms and legs straight so that they are as long as possible, in order to exercise the joints after you have been in the same place or position for a long time"
stretch,verb,to spread over a large area or distance
stretch,verb,to go as far as or past the usual limit of something
stretch,verb,"in sport, to force an opponent to run a long way or work very hard"
stretch,verb,to (cause a material to) become longer or wider than usual as a result of pulling at the edges
stretch,verb,"Of a material stretches, it can become longer or wider when pulled and then return to its original size"
stretch,verb,to spread over a long period of time
stretch,verb,to make a process or task continue for a longer period of time than was originally planned
stretch,verb,"Of jobs or tasks stretch you, they make you learn new things that use your skill and experience more than before"
stretch,verb,to use the existing name of a brand for new products and services that may not seem related
stretch,noun,a continuous area of land or water
stretch,noun,"a stage in a race, or a part of a racetrack"
stretch,noun,an act of stretching
stretch,noun,"in baseball, a body position that the pitcher takes before throwing the ball, in which the pitcher must stand with one foot on the rubber and the other foot in front of it, must have their hands held separately at their sides, and then must bring both hands together in front of the chest and stop moving for a short time before throwing the ball towards the matter or to a base to try to end a runner's turn "
stretch,noun,the fact that something has gone past its usual limits
stretch,noun,the degree to which a material can be made longer or wider by pulling
stretch,noun,a continuous period of time
stretch,noun,a period of time that a criminal spends in prison
stretch,noun,continuously or without any interruption
stretch,noun,"a job, task, or role that is difficult for someone because it is very different from what they usually do"
stretch,verb,"to reach across a distance or become longer or wider, or to cause something to do this"
stretch,verb,"Of you stretch your body, your arms, or your legs, you straighten them so that they are as long as possible"
stretch,verb,"to go beyond, or almost beyond, the usual limit of something"
stretch,verb,to spread over a large area or distance
stretch,verb,to spread over a long period of time
stretch,noun,an unusual and sometimes difficult situation
stretch,noun,an area of land or water
stretch,noun,"the act of straightening your body, your arms, or your legs so that they are as long as possible"
stretch,noun,a continuous period of time
stretch,verb,"if money or other resources stretch to something, they are enough to buy or pay for something"
stretch,verb,to make money or resources last longer than was originally planned
stretch,verb,"if something stretches money or other resources, it uses nearly all the money or resources available so that there is very little left"
stretch,verb,to use a brand that already exists to sell new and different products and services
stretch,verb,to force someone to use all their intelligence or skill
stretch,noun,"used to describe something that you think will be very difficult to achieve, very expensive, etc."
stretch,noun,"if you do something for 20 hours, etc. at a stretch, you do it continuously for that period of time"
stretch,noun,to be working as hard as you possibly can
strict,adjective,"strongly limiting someone's freedom to behave as they wish, or likely to severely punish someone if they do not obey"
strict,adjective,exactly correct
strict,adjective,"used to refer to someone who follows the rules and principles of a belief or way of living very carefully and exactly, or a belief or principle that is followed very carefully and exactly"
strict,adjective,"in the most limited meaning of a word, phrase, etc."
strict,adjective,limiting people’s freedom to behave as they wish beyond what is usual
strike,verb,"to refuse to continue working because of an argument with an employer about working conditions, pay levels, or job losses"
strike,verb,to cause a person or place to suffer severely from the effects of something very unpleasant that happens suddenly
strike,verb,to hit or attack someone or something forceful or violently
strike,verb,"to kick a football, especially hard so that it travels a long distance "
strike,verb,"When a clock strikes, its bells ring to show what the time is"
strike,verb,"When a particular time strikes, a clock's bells ring to tell people what time it is"
strike,verb,"Of you strike a match, you cause it to burn by rubbing it against a hard rough surface"
strike,verb,"to achieve a sudden success, such as by scoring a goal in football or taking a wicket in cricket "
strike,verb,to remove something officially from a document
strike,verb,"to discover a supply of oil, gas, or gold underground"
strike,verb,to reach or make an agreement
strike,verb,to cause someone to have a feeling or idea about something
strike,verb,"Of a thought or idea strikes you, you suddenly think of it"
strike,verb,to move your body into a particular position
strike,verb,to make a metal disc-shaped object such as a coin with a machine that quickly presses a picture into a piece of metal
strike,verb,to take down a tent or a number of tents
strike,noun,"a period of time when workers refuse to work because of an argument with an employer about working conditions, pay levels, or job losses"
strike,noun,taking part in a strike
strike,noun,to start to strike
strike,noun,a sudden and powerful hit or attack
strike,noun,"a hard kick of a football, especially one that makes it travel a long distance"
strike,noun,"a sudden, short military attack, especially one by aircraft or missiles"
strike,noun,"In cricket, the matter who is on strike is the one who the ball is being bowled to"
strike,noun,the discovery underground of a valuable substance
strike,noun,"a sudden success, such as a a goal in football or a wicket in cricket"
strike,noun,"in bowing, a first roll of the ball that knocks down all the pins"
strike,noun,(in baseball) a ball that has been thrown by the pitcher and not been hit successfully when it should have been
strike,noun,"a failure, mistake, or disadvantage"
strike,verb,to hit or physically attack someone or something
strike,verb,"Of you strike a match, you cause it to burn by rubbing it against a rough surface"
strike,verb,"to bring sudden harm, damage, or injury to a person or thing"
strike,verb,to refuse to continue working because workers or their labor union cannot come to an agreement with an employer over pay or other conditions of the job
strike,verb,to cause someone to have a feeling or idea about something
strike,verb,To strike also means to suddenly cause someone to think of something
strike,verb,"to discover something such as oil, gas, gold, etc., underground at a particular place"
strike,verb,to agree to or achieve a solution
strike,verb,"Of you strike a balance between two things, you try to give an equal amount of attention or importance to each"
strike,verb,(esp. of a clock) to make a sound or a series of sounds that show the time
strike,noun,a brief military attack
strike,noun,a period of time when workers refuse to continue working because they cannot come to an agreement with an employer
strike,noun,"a period of time when a group of workers refuse to work because they are not satisfied with their pay, working conditions, etc."
strike,noun,"if a group of workers are on strike, they refuse to work because they are not satisfied with their pay, working conditions, etc."
strike,noun,"if a group of workers go on strike, they stop working because they are not satisfied with their pay, working conditions, etc."
strike,noun,"if a trade union or official organization calls, takes, or leads a group of workers out on strike, it announces that they are stopping working because they are not satisfied with their pay, working conditions, etc."
strike,verb,"if a group of workers strike, they refuse to work because they are not satisfied with their pay, working conditions, etc."
strike,verb,to agree to do business with another person or company
strike,verb,to find a way to satisfy two opposing demands or needs
strike,verb,"to do something that makes you very successful or rich, especially in a way that is unexpected"
strike,verb,to find oil or gold under the surface of the earth
string,noun,"(a piece of) strong, thin rope made by twisting very thin threads together, used for fastening and tying things"
string,noun,a set of objects joined together in a row on a single rope or thread
string,noun,a series of related things or events
string,noun,"a thin wire that is stretched across a musical instrument and is used to produce a range of notes depending on its thickness, length, and tightness"
string,noun,"the group of instruments that have strings and are played with a bow or with the fingers, or the players in a musical group who play these instruments"
string,noun,one of the thin plastic strings that are stretched between the sides of the frame of a jacket used in sport
string,noun,"a usually short piece of text consisting of letters, numbers, or symbols that is used in computer processes such as searching through large amounts of information"
string,adjective,consisting of or relating to string instruments
string,verb,to put strings on a musical instrument
string,verb,to put new strings onto a jacket used in sport
string,verb,to put a string through a number of objects
string,noun,a thin length of cord
string,noun,a thin wire or cord that is stretched across a musical instrument and produces musical notes when pulled or hit
string,noun,The strings in an orchestra is a group of instruments that produce sound with strings
string,noun,a set of objects joined together in a row on a single cord or thread
string,noun,a series of related things or events
string,verb,"to attach a length of string or something similar by the ends, so that the middle hangs"
string,verb,to put a thread or cord through each of a set of things
string,noun,to use your power or influence to get what you want
string,noun,"the person who pulls the strings in a particular organization, situation, etc. makes the important decisions about it and controls it"
strong,adjective,powerful; having or using great force or control
strong,adjective,effective; of a good quality or level and likely to be successful
strong,adjective,skilled or good at doing something
strong,adjective,difficult to argue with; firm and determined
strong,adjective,"Of a taste, smell, etc. is strong, it is very noticeable or powerful"
strong,adjective,"difficult to break, destroy, or make sick, or able to support a heavy weight or force"
strong,adjective,"expressing something in a forceful way, without trying not to offend people"
strong,adjective,"language that expresses something in a forceful way, without trying not to offend people"
strong,adjective,language that uses a lot of swear words
strong,adjective,very likely to happen
strong,adjective,"having the stated number of people, members, etc."
strong,adjective,"A strong acid, alkaline, or chemical base produces many sons when it is dissolved in water"
strong,adverb,"to behave towards another person in a way that is too severe, or that shows a strong sexual interest that the other person does not want"
strong,adverb,to make an extra effort in order to be successful or to have control in a situation
strong,adjective,physically powerful or energetic
strong,adjective,not easily broken or damaged
strong,adjective,having a forceful and determined personality
strong,adjective,having a lot of influence or importance
strong,adjective,believed or expressed without any doubt; persuasion
strong,adjective,"easily noticed, felt, tasted, or smelled; obvious"
strong,adjective,likely or realistic
strong,adjective,an activity or industry that is strong is growing and becoming more successful
strong,adjective,having or making a lot of money and so in a good financial position
strong,adjective,having existed for a long time and likely to remain successful
strong,adjective,used to describe behaviour or opinions that are firm and determined
strong,adjective,a currency that is strong keeps or increases its value in relation to most other currencies
strong,adjective,used after a number to show how many people belong to or are involved in something
strong,adjective,to be the thing that someone is particularly good at
strong,adjective,used to say that something is likely to happen
strongly,adverb,very much or in a very serious way
strongly,adverb,in a way or form that is difficult to break
strongly,adverb,in a very important or serious way
strongly,adverb,in a persuasion or determined way
strongly,adverb,in a way or form that is difficult to break
strongly,adverb,in a way that shows that something is performing well or improving a lot
strongly,adverb,in a way that shows strong feelings or opinions
structure,noun,"the way in which the parts of a system or object are arranged or organized, or a system arranged in this way"
structure,noun,"something that has been made or built from parts, especially a large building"
structure,noun,"an organ in the body, or part of an organ, that does a particular job"
structure,verb,"to plan, organize, or arrange the parts of something"
structure,noun,the arrangement or organization of parts in a system
structure,noun,"something built, such as a building or a bridge"
structure,verb,to arrange or organize something
structure,noun,"the way in which the parts of a system are arranged or organized, or the system itself"
structure,noun,"an object such as a building, that has been built or arranged in a particular way"
structure,noun,the condition of being well arranged or organized
structure,verb,"to plan, organize, or arrange the parts of something"
struggle,verb,to experience difficulty and make a very great effort in order to do something
struggle,verb,to move somewhere with great effort
struggle,verb,to be in danger of failing or being defeated
struggle,verb,"to fight, especially with your hands"
struggle,verb,"to use a lot of effort to defeat someone, prevent something, or achieve something"
struggle,noun,a very difficult task that you can do only by making a great effort
struggle,noun,a physical or mental fight
struggle,verb,to work hard to do something
struggle,verb,"to fight, esp. physically"
struggle,verb,to move with difficulty
struggle,noun,a fight
struggle,noun,a very great effort to do something
struggle,noun,a hard effort or fight to do or get something
struggle,noun,something that is extremely difficult to achieve
struggle,verb,to try or fight very hard in order to do or get something
struggle,verb,to find it extremely difficult to succeed or to achieve something
student,noun,a person who is learning at a college or university
student,noun,someone who is learning at a school
student,noun,"Of someone is a student of a particular subject, they know about it and are interested in it"
student,noun,"a person who is studying at a school, college, or university"
student,noun,Someone who is a student of a particular subject is very interested in it
student,noun,"a person who is studying at a college, university, or school"
student,noun,"someone who knows about a subject and is interested in it, but may not have studied it formally"
studio,noun,a room with special equipment where television or radio programme or music recording are made
studio,noun,"a building or place where films are made, or a company that makes them"
studio,noun,a room or building where dancing is taught or practised
studio,noun,"a room in which an artist works, especially a painter or photographer"
studio,noun,a company making artistic or photographic products
studio,noun,"a small apartment designed to be lived in by one or two people, usually with one large room for sleeping and living in, a bathroom and sometimes a separate kitchen"
studio,noun,a room where an artist points or a musician practices
studio,noun,a specially equipped place where television or radio programs are made or music is recorded
studio,noun,"a place where moves are produced, or a company that produces moves"
studio,noun,a room with special equipment where television or radio programme or music recording are made
studio,noun,"a building or place where films are made for the cinema, or a company that makes films"
study,verb,"to learn about a subject, especially in an educational course or by reading books"
study,verb,to examine something very carefully
study,noun,the activity of examining a subject in detail in order to discover new information
study,noun,a drawing that an artist makes in order to test ideas before starting a painting of the same subject
study,noun,"the act of learning about a subject, usually at school or university"
study,noun,studying or work involving studying
study,noun,used in the names of some educational subjects and courses
study,noun,"a room, especially in a house, used for quiet work such as reading or writing"
study,verb,"to learn a particular subject or subjects, esp. in a school or college or by reading books"
study,verb,to look at something carefully to learn about it
study,noun,the activity of studying
study,noun,A study is a room used for reading and writing in a person’s home
study,noun,a report that examines a subject in detail in order to discover new information
study,verb,"to learn about a subject, especially at a school or university or by reading books"
study,verb,to examine something very carefully
study,noun,a detailed examination of a subject in order to discover new information
study,noun,the activity of making a detailed examination of a subject
study,noun,"the activity of learning about a subject, usually at school or university"
study,noun,the work someone does that involves studying
study,noun,used in the names of some educational subjects and courses
stuff,noun,"a substance, especially when you do not know or say exactly what it is"
stuff,noun,"things that someone says or does, when you are referring to them in a general way without saying exactly what they are"
stuff,noun,someone's possessions or things that they take somewhere with them
stuff,noun,"used to refer to more things of a similar kind to ones you have mentioned, when you do not say exactly what they are"
stuff,noun,someone's skill or great abilities
stuff,verb,to completely fill a container with something
stuff,verb,"to push something into a small space, often quickly or in a careless way"
stuff,verb,to fill the body of a dead animal with special material so that it looks as if it is still alive
stuff,verb,(of a man) to have sex with a woman
stuff,verb,to fill food with snuffing
stuff,verb,to eat a lot
stuff,verb,to jump up and force a basketball down through the basket in order to score
stuff,noun,a substance or material
stuff,noun,"a group of different things, activities, or matters"
stuff,verb,to fill the inside of something
stuff,verb,"To stuff a turkey, or other meat or vegetable, is to fill it with other food before cooking it"
stuff,verb,"Of you stuff yourself, you eat a large amount of food"
stupid,adjective,silly or unwise; showing poor judgment or little intelligence
stupid,adjective,"annoying, or causing a problem"
stupid,noun,"used when talking to someone who does something stupid, to refer to them"
stupid,adjective,lacking thought or intelligence
stupid,adjective,sinful You might say something is stupid because it annoy you
style,noun,"a way of doing something, especially one that is typical of a person, group of people, place, or period"
style,noun,to be the type of thing that you would do
style,noun,"fashion, especially in clothing"
style,noun,"a particular shape or design, especially of a person's hair, clothes, or a piece of furniture"
style,noun,"high quality in appearance, design, or behaviour"
style,noun,"the middle part of the carpet of a flower, connecting the ovary to the stroma"
style,verb,"to shape or design something such as a person's hair or an object like a piece of clothing or furniture or a book, especially so that it looks attractive"
style,verb,to give a title to a person or group
style,noun,"a way of doing something, esp. one that is typical of a person, group of people, place, or time"
style,noun,Style is also a special quality that makes a person or thing seem different and attractive
style,noun,a particular form or design
style,noun,Style also means fashion
style,noun,Style also refers to particular features of art that are found in a group of artists who lived and worked at the same time
style,verb,"to arrange or design hair, clothes, a room, etc., esp. so that it looks attractive"
style,noun,"a way of doing something, especially one that is typical of a person, group of people, place, or period"
subject,noun,"the thing that is being discussed, considered, or studied"
subject,noun,"an area of knowledge that is studied in school, college, or university"
subject,noun,to start talking about a different subject
subject,noun,"a person, thing, or situation that is written about in a book, article, etc. or shown in a picture, etc."
subject,noun,"the person or thing that perform the action of a verb, or is joined to a description by a verb"
subject,noun,"a person who lives in or who has the right to live in a particular country, especially a country with a king or queen"
subject,verb,to defeat people or a country and then control them against their wishes and limit their freedom
subject,adjective,"to have or experience a particular thing, especially something unpleasant"
subject,adjective,only able to happen if something else happens
subject,adjective,under the political control of another country or state
subject,noun,something that is being discussed or considered
subject,noun,an area of knowledge that is studied in school or college
subject,noun,"a person who lives or who has the right to live in a particular country, esp. a country with a king or queen"
subject,noun,"the person or thing that perform the action of a verb, or which is joined to a description by a verb"
subject,adjective,"likely to have or experience a particular thing, especially something unpleasant"
subject,adjective,depending on the stated thing happening
subject,adjective,under the political control or authority of something
subject,adjective,"used about an insurance agreement when the amount of insurance on a property is less than the real value of the property, so the amount paid out by the company will be reduced"
submit,verb,to give or offer something for a decision to be made by others
submit,verb,to suggest
submit,verb,"to allow another person or group to have power or authority over you, or to accept something unwillingly"
submit,verb,to give or offer something for a decision to be made by others
submit,verb,"to give power or authority over a person or group to someone, or to accept something unwillingly"
submit,verb,"to formally send a document, plan, etc. to a person or group in authority so that they can make a decision about it"
submit,verb,to suggest or say something
submit,verb,to tell your employer that you are leaving your job or position
submit,verb,"to allow another person or group to have authority or control over you, or to accept something unwillingly"
substance,noun,material with particular physical characteristics
substance,noun,an illegal drug
substance,noun,the most important part of what someone has said or written
substance,noun,"importance, seriousness, or relationship to real facts"
substance,noun,a material with particular physical characteristics
substance,noun,"importance, seriousness, or relationship to real facts"
succeed,verb,"Of you succeed, you achieve something that you have been aiming for, and if a plan or piece of work succeeds, it has the results that you wanted"
succeed,verb,to take an official job or position after someone else
succeed,verb,to come after another person or thing in time
succeed,verb,"to achieve something that you have been aiming for, or (of a plan or piece of work) to have the desired results"
succeed,verb,to take the place of another person or thing
succeed,verb,"if you succeed, you achieve something that you have been trying to do or get, and if a plan or a piece of work succeeds, it has the results that you wanted"
succeed,verb,to take an official job or position after someone else
success,noun,the achieving of the results wanted or hoped for
success,noun,something that achieved positive results
success,noun,"the achieving of desired results, or someone or something that achieved positive results"
success,noun,the achieving of the results that were wanted or hoped for
success,noun,something that achieved good results
successful,adjective,achieving the results wanted or hoped for
successful,adjective,"having achieved a lot, become popular, and/or made a lot of money"
successful,adjective,"achieving desired results, or achieving the result of making a lot of money"
successful,adjective,achieving the results that were wanted and hoped for
successful,adjective,"having achieved a lot, become popular, or made a lot of money"
successfully,adverb,in a way that achieved the results wanted or hoped for
such,predeterminer,used before a noun or noun phrase to add emphasis
such,predeterminer,of a particular or similar type
such,predeterminer,for example
such,noun,in the true or exact meaning of the word or phrase
such,adjective,used before a noun or noun phrase to add emphasis
such,adjective,of that or a similar type
sudden,adjective,happening or done quickly and without warning
sudden,adjective,happening or done quickly or unexpectedly
suddenly,adverb,quickly and unexpectedly
suddenly,adverb,in a sudden way; very quickly or unexpectedly
suffer,verb,to experience physical or mental pain
suffer,verb,to experience or show the effects of something bad
suffer,verb,to experience or show the effects of something bad
suffer,verb,to experience physical or mental pain
sugar,noun,"a sweet substance especially from the plants sugar cane and sugar been, used to make food and drinks sweet"
sugar,noun,any of several types of simple carbohydrates that dissolved in water
sugar,noun,a friendly way of talking to someone that you know
sugar,exclamation,"polite word for shit , used when something annoying happens"
sugar,verb,to put sugar in or on something
sugar,noun,a sweet substance obtained esp. from particular plants and used to make food and drinks sweet
suggest,verb,"to mention an idea, possible plan, or action for other people to consider"
suggest,verb,to communicate or show an idea or feeling without stating it directly or giving proof
suggest,verb,to produce an idea in the mind
suggest,verb,"to mention an idea, possible plan, or action for other people to consider"
suggest,verb,to communicate or show an idea or feeling without stating it directly
suggestion,noun,"an idea, plan, or action that is suggested or the act of suggesting it"
suggestion,noun,communication of an idea without stating it directly
suggestion,noun,a very small amount of something
suggestion,noun,"an idea, possible plan, or action that is mentioned for other people to consider"
suggestion,noun,something that shows the existence of something but is not obvious
suit,noun,a jacket and trousers or a jacket and skirt that are made from the same material
suit,noun,a set of clothes or a piece of clothing to be worn in a particular situation or while doing a particular activity
suit,noun,a problem taken to a law court by an ordinary person or an organization rather than the police in order to obtain a legal decision
suit,noun,"any of the four types of card in a set of playing cards, each having a different shape printed on it"
suit,noun,"a man who works in an office and wears a suit, especially a man with a high position in a company who is considered not to have human feelings and good ideas"
suit,verb,"to be right for a particular person, situation, or occasion"
suit,verb,(usually of a colour or style of clothes) to make someone look more attractive
suit,verb,to be convenient and cause the least difficulty for someone
suit,verb,to be convenient or work well for someone or something
suit,verb,To suit also means to make someone look more attractive
suit,noun,a set of clothes made of the same material and usually consisting of a jacket and parts or skirt
suit,noun,A suit is also a set of clothes or a piece of clothing to be worn in a particular situation or for a particular activity
suit,noun,"slang A suit is also someone in business, esp. when compared with an artist or ordinary worker"
suit,noun,a lawsuit
suit,noun,"any of the four types of cards in a set of playing cards, each having a different symbol printed on it"
suit,noun,a problem or complaint taken for a decision to a court of law by a person or organization rather than by the police or the government
suit,noun,to take a problem or complaint to a court of law for a decision
suit,noun,a jacket and trousers or a jacket and skirt that are made from the same material
suit,noun,"an executive, especially in advertising, the film industry, etc., rather than a creative working in one of these industries"
suitable,adjective,acceptable or right for someone or something
suitable,adjective,being right or correct for a particular situation or person
sum,noun,an amount of money
sum,noun,the whole number or amount when two or more numbers or amounts have been added together
sum,noun,considered as a whole
sum,noun,"all of something, especially when this is not very much"
sum,noun,"a calculation, especially a simple one, using such processes as adding, taking away, multiplying, or dividing"
sum,noun,a particular amount of money
sum,noun,a total found by the addition of two or more numbers
sum,noun,"In sum is said before giving a final, brief statement describing something"
sum,noun,an amount of money
sum,noun,the number or amount that is the result of adding together two or more numbers or amounts
sum,noun,"a calculation that involves adding, subtracting, multiplying, or dividing numbers"
sum,noun,the whole of something after all the different features or parts of it are considered
sum,noun,"more powerful, effective, etc. as a whole than you would think if you considered the different features or parts that it consists of"
sum,noun,used at the end of a report or discussion before giving a short description of the main ideas or facts
sum,noun,a large amount of money
sum,noun,used in a humorous way to refer to an unexpectedly small amount of money
summarize,verb,to express the most important facts or ideas about something or someone in a short and clear form
summarize,verb,to provide a clear statement of the important points
summarize,verb,"to state in a few words the main ideas or facts in a report, discussion, etc."
summarize,verb,"to give a list of the different amounts that have been spent and received, for example, on a bank statement"
summary,noun,"a short, clear description that gives the main facts or ideas about something"
summary,adjective,"done suddenly, without discussion or a legal process"
summary,noun,"a brief, clear statement giving the most important facts about something"
summary,noun,"In summary is said before giving a final, brief statement"
summary,noun,"a short statement of the main ideas or facts in a report, discussion, etc."
summary,noun,"a list of the different amounts of money that have been spent and received, for example, on a bank statement"
summary,noun,an expression used at the end of a report or discussion before stating its main ideas or facts
